FP1,AF3,F7,F3,FC1,FC5,T7,C3,CP1,CP5,P7,P3,PZ,PO3,O1,OZ,O2,PO4,P4,P8,CP6,CP2,C4,T8,FC6,FC2,F4,F8,AF4,FP2,FZ,CZ
0.91115023,0.54851479,0.42870279,0.063742228,-0.90828683,-0.58710385,-0.44794871,-2.458072,-2.0309281,-1.3732398,-0.30641397,-0.038205359,-1.3161317,-0.18874232,1.0922661,2.0364691,1.4674768,0.73865321,0.35168804,3.4619501,0.38641662,-1.218727,-0.61173388,1.2124858,0.16198057,-1.6180861,-0.87847461,1.2438028,0.23491755,1.2186032,0.010989774,-1.5877131
4.1751912,3.2427961,2.2451139,1.9687795,-0.16210648,0.25302186,-0.91804735,-3.1085633,-2.3662611,-1.6050036,0.2676096,-0.17591469,-2.0582246,-0.78133203,-0.014448728,1.4463821,-5.2244481,-3.8111741,-0.79799317,2.5957136,0.85697526,-2.0071051,-0.02226524,2.7340395,1.1357732,-1.7927651,-0.2463257,1.7411606,0.91347083,1.9145084,1.1818829,-1.5804378
5.240439,5.0349848,-0.46602844,3.1063111,2.1818867,-1.0688659,-2.7827699,-1.8931413,-1.3627774,-2.3140724,-3.5178756,0.097606087,-2.5139851,-1.0006694,1.0673045,2.5498664,-9.9691515,-6.522255,-0.61102809,3.6567958,1.7162106,-0.40782674,1.9337753,0.49780417,0.41901148,0.58073157,1.4144895,-1.9493814,0.82186957,0.95793386,4.1529117,0.94989764
5.1307409,6.2462653,-2.9106503,4.7554698,5.2606422,-0.94957619,-1.1954755,-0.3845189,-0.90056037,-2.7788262,-7.1199857,-1.1317774,-3.0612598,-2.2498805,0.68119634,1.3194345,-10.254252,-8.0711078,-1.2388537,3.126363,1.8084621,0.42096916,2.6540839,-3.4149544,-0.81232034,2.7981944,3.5585254,-5.6344976,2.6842179,0.54538171,7.4868308,3.6317176
5.372242,6.2486277,1.3576532,6.0668934,6.1964529,0.029494119,-5.8749139,-1.0193929,-2.4736524,-4.367924,-8.8286122,-3.3212249,-4.3429096,-5.1474134,-2.519479,-0.40053291,-7.8009598,-7.1418194,-2.0008977,2.0445217,1.8439494,0.060820438,2.5417479,-0.86852832,1.1217556,3.0896668,4.3088317,-2.1440302,4.569778,1.5968536,8.0638377,3.7391614
5.2237831,4.4709691,5.5361772,4.4505409,4.0690782,-0.41962085,-13.635665,-2.3948533,-3.9742509,-5.8330648,-12.023,-5.4595283,-5.2898217,-6.6551967,-4.0262983,1.9751477,-2.964889,-2.9904949,-1.2700853,4.3110811,2.7796421,-0.12343114,2.7438945,4.3920592,3.6399015,2.4920076,3.0045866,2.9354057,3.1808126,3.2050303,5.7288995,2.9211845
3.9856801,2.8527723,2.6812227,2.675565,3.2813559,-0.49866386,-10.95542,-2.6748164,-3.6528127,-3.4506383,-11.373903,-4.5430984,-5.0457237,-4.5304759,-2.0966393,3.6360889,-0.10204104,-3.0104297,-1.7484151,1.7679501,1.7806476,-0.59249658,2.7475876,3.1736095,3.1195147,2.5983747,2.3437665,2.7634483,2.6878786,3.8908734,4.6444789,3.6447661
3.7176692,2.6640867,-0.0024218522,1.7769344,3.1900662,-0.15498144,-4.2580942,-3.0706357,-2.9256455,-0.86567542,-10.91002,-3.4014751,-5.3873715,-3.511356,-3.3570937,1.3088579,-1.6097475,-7.0096216,-3.5191524,0.84952107,0.71496484,-0.87389881,2.9342641,0.25659653,2.6086138,4.7341229,4.32948,1.7077184,5.4709209,4.4770442,5.5628563,4.5534822
5.6879916,3.721111,1.147173,1.4963295,1.4684625,-0.034936087,-1.7151168,-5.410424,-4.1490339,-0.5709608,-6.5522287,-2.642029,-7.3175697,-4.0966618,-5.4823873,-0.20453312,-3.2125875,-8.6639513,-4.664966,3.6482788,-0.97935876,-2.4770517,1.2004576,3.6016051,3.946941,3.4537956,4.9183547,6.3708359,5.8721797,4.9460518,4.4834775,2.2107636
8.7537685,5.8055379,3.9407329,2.7075542,0.38283107,1.1059215,0.24208945,-7.459996,-7.429186,-2.3438022,-5.2139709,-5.4194038,-9.7508874,-6.8514669,-6.4199582,-0.6178339,-1.4530524,-7.2173725,-5.0423492,5.0762062,-0.47391378,-4.9449588,-0.77101156,8.6041578,5.2832877,-0.0075356756,3.5039174,10.7986,4.7041407,7.714091,3.5812594,-0.78738666
9.1633719,7.3509774,5.6725189,5.4407445,3.0323996,2.0097086,-0.74669022,-5.8669604,-8.3477222,-4.2290617,-7.7458723,-7.9167728,-10.14628,-9.1251606,-5.0688572,-0.19346457,-1.6232491,-7.2639662,-5.6205444,3.5741761,0.63783349,-4.9621889,-0.52965963,5.3643706,4.1811638,0.57739512,4.7194627,7.1400584,5.8351264,8.877411,6.1242273,-0.31449224
12.13799,10.626287,6.7596893,8.4297023,5.728076,2.6015506,-3.1020582,-4.655691,-8.5573061,-5.9465306,-9.3962521,-9.3927893,-12.160596,-11.32077,-6.7416811,-2.6255189,-4.4406372,-11.401119,-7.0408503,5.9512041,0.54341779,-5.5068698,-0.31079514,5.342855,4.4868376,2.4160793,6.1875684,6.3503515,7.2318279,8.3747374,8.9954828,0.43581088
13.801006,12.48534,8.7451802,10.727682,7.664302,3.1059257,-7.1046813,-4.0920307,-8.0597231,-6.9074764,-10.303259,-10.699076,-13.41242,-12.62048,-8.3454937,-4.7021573,-8.023097,-14.722447,-7.7502745,5.0358632,0.080437285,-6.3678333,0.20151729,8.0322615,5.8895427,3.6698601,5.9866837,8.5755789,7.639287,9.1297227,11.198187,1.1420756
