FP1,AF3,F7,F3,FC1,FC5,T7,C3,CP1,CP5,P7,P3,PZ,PO3,O1,OZ,O2,PO4,P4,P8,CP6,CP2,C4,T8,FC6,FC2,F4,F8,AF4,FP2,FZ,CZ
-1.5715357,0.73934081,3.3559636,0.92123695,0.081476494,1.5723331,-0.86989671,-0.70041664,1.0311748,-2.7894306,-6.0930037,-0.30257178,4.2255074,-1.65755,-0.14772125,0.68473957,-0.4133316,-0.26725778,0.47786544,-3.6380826,-0.42083745,1.9172417,1.3783007,-0.3818564,2.6952997,0.02330044,0.078048362,0.22627433,-0.25888598,-0.47444444,-0.27731202,0.85603081
-0.55803754,2.7660119,3.5965629,2.0814568,1.2298878,1.9845588,-2.0180653,-0.44902162,0.89225782,-4.0247543,-8.7781885,-1.5690704,2.11998,-4.3858484,0.87634187,0.55038643,-0.64261057,-2.4506534,-1.1329772,-3.8548378,-0.63631866,1.4883835,2.522643,-0.60525111,2.7411005,1.6068734,0.69417391,2.0562314,1.0229371,-0.21116402,0.35944883,2.7275648
1.5634974,4.3422401,7.9205072,3.5572205,1.9683792,4.0045448,-1.100152,-1.2085868,-0.098205055,-5.5413379,-7.5018886,-3.4812894,-2.3288671,-6.0929964,0.75199326,-1.1572559,-2.0433795,-6.6892616,-5.7890001,-4.5170478,-3.7251098,-0.85502019,3.0690314,-0.1379297,6.5595314,2.4149315,2.8129237,4.0839632,3.7032398,1.4628165,0.40905114,3.6434607
2.3942787,4.5962336,13.103138,3.3525662,1.243089,6.7154506,1.4158973,-0.96285585,-0.99239546,-5.5623488,-7.8917216,-4.4809197,-5.3716717,-7.7075719,-2.0759006,-3.9074157,-3.9100993,-9.386166,-8.8364296,-6.8386896,-6.1049273,-2.571675,4.0938817,1.6926617,12.370218,2.3316717,3.8224406,9.4528942,4.5767827,2.9908751,-0.45501947,2.9037379
0.58610613,2.6488022,10.595186,0.60936613,-2.0246379,5.1144348,1.9024462,-2.3228673,-2.1464709,-3.3811047,-5.3851959,-2.3595694,-4.3886299,-4.5322551,1.7299922,-0.067952438,-0.75721091,-5.7967512,-6.6685797,-5.7029633,-4.0515295,-2.5584527,3.0367278,2.6359995,10.821626,0.086335321,0.49086886,12.261872,1.2648171,2.100315,-3.6523887,-0.088321863
0.32973692,2.606025,9.2742529,-1.0418386,-4.8487387,3.5870927,0.02205023,-5.5324803,-4.9771871,-4.5259704,-6.8057898,-2.5087455,-3.5726135,-1.8867412,7.5111442,5.4610609,5.0380122,-1.50937,-4.492742,-5.8592203,-2.9011553,-3.0062927,1.4918759,2.6032943,11.260647,-1.8060158,-0.067791732,14.423519,0.2788206,2.0580204,-6.3427387,-4.260107
0.89726672,1.9674561,9.4555519,-1.5493106,-6.4112755,2.9138436,-1.934078,-6.6730169,-5.476461,-5.618277,-8.1126093,-1.9154494,-2.6284437,-1.0329981,6.9100044,5.0011702,6.4933366,-0.434587,-4.3875202,-6.7068129,-2.8747043,-2.9529929,2.4354754,3.4043274,15.235727,-2.0354869,1.3210968,14.734749,0.58046505,2.0913626,-7.3412415,-5.3565485
3.5532755,3.9825806,12.584232,0.12664876,-5.6681944,4.6224322,-0.1050493,-5.3601914,-3.6818749,-4.148456,-8.8558191,-0.92439999,-1.1857964,-1.3550536,2.1841949,1.3751696,3.8094736,-0.61610423,-3.9603464,-5.711088,-2.4648987,-2.4590292,-0.1420892,1.864549,9.5204815,-3.1947566,0.41326953,14.839413,0.85543387,1.913065,-7.1938289,-4.617224
2.931113,4.4617655,11.747116,0.76853205,-5.5956311,4.3184237,0.52837576,-4.715844,-2.7752642,-3.1363813,-9.2423864,-0.91389693,0.093540008,-0.57569688,3.0137318,1.8269658,1.9418126,0.17420011,-2.5564405,-3.5665639,-0.56581971,-1.9636177,-1.1662341,2.7448958,5.4632261,-4.3162156,-0.27012184,11.888987,0.45931294,1.4193043,-7.747841,-4.6733383
1.5688357,2.8166887,13.239471,1.4684828,-6.1249725,5.1047223,-0.0087201112,-4.574858,-2.4116241,-4.8136775,-10.888105,-1.4931546,1.9494031,-0.31222648,3.9950079,3.6411574,3.1628474,1.193649,-1.013131,-5.0065765,-0.028069989,-1.441322,-0.59801515,2.9842988,7.7297351,-4.0796587,-0.10723514,7.0573018,-0.28880599,0.76203204,-8.7340806,-4.7493979
