FP1,AF3,F7,F3,FC1,FC5,T7,C3,CP1,CP5,P7,P3,PZ,PO3,O1,OZ,O2,PO4,P4,P8,CP6,CP2,C4,T8,FC6,FC2,F4,F8,AF4,FP2,FZ,CZ
-0.066262672,0.62758472,-0.19498889,0.7756987,2.9234771,0.38457425,-1.9606161,1.1469766,0.51861718,-2.6920782,-3.4941012,-3.7942375,-1.7889764,-2.8025068,-2.5774878,-1.9064023,0.18260596,-1.1935071,-0.73311267,0.39866338,-0.17675809,1.0984174,1.4850403,0.69169104,0.48343501,3.102939,0.96466843,1.7415811,0.74608826,0.59160284,2.3747598,3.1426158
0.020302774,0.41057156,1.2548428,1.5127841,3.2393703,1.1662491,0.77432444,1.0706038,-0.85093917,-0.84826656,-1.0697254,-3.4967655,-3.8665319,-0.61897667,-1.0647593,-1.0911212,2.1098261,-2.0850344,-2.2461686,0.60177275,-2.0699758,-0.69859428,-0.67382795,-0.23039676,-0.93382879,2.0905731,0.33802981,0.19203634,1.4212132,1.0365684,2.3571445,2.248697
-0.36381133,-0.70255672,1.9763043,1.1832303,3.0157702,1.3073119,1.9370791,2.1470321,-1.1814891,0.62960584,-2.4347604,-3.4486184,-5.1123926,0.52544852,2.2087943,3.5562317,3.9281834,-1.4382343,-2.3819129,3.1266179,-1.1832092,-1.5450441,-3.2608675,0.99418381,-3.0441704,-0.25786415,-1.0296101,-2.4629906,1.4096724,0.33074369,0.54622836,1.0250954
-0.091320686,-0.0067788172,2.7291665,1.5830154,3.1423039,2.8276689,3.4450972,4.1252354,-0.20400669,2.1370403,-1.6400165,-2.7920512,-4.2823941,0.44919739,1.1623247,-0.52259427,1.0227307,-1.771053,-1.7615155,1.9194903,-1.2390737,-1.8505755,-3.9777553,0.2678805,-2.1517916,-1.3385861,-0.69765934,-2.5343194,1.685794,0.13387222,-0.55083952,0.7815126
0.73946008,1.5765898,4.3471459,3.1151103,3.7920748,4.3477943,4.6068553,4.7823348,0.40081898,2.4157567,-0.33082145,-2.775125,-2.797005,-1.7548117,-2.6895479,-5.087301,-2.7534021,-1.5278874,-0.56845907,-1.4199589,-2.3104594,-2.2230163,-3.8795146,-2.266014,-1.7096384,-0.84738861,0.60535852,-0.30601108,2.5696386,0.87225992,0.059518291,1.0156387
0.58338448,1.8431253,4.2943921,3.0977241,3.9280091,3.6486826,2.8079029,3.7789716,1.0517953,0.40789573,-2.9016487,-3.9198318,-1.2972609,-1.5297452,-2.2073417,-5.2451385,-2.0102607,0.69782683,1.2013811,0.82267048,-2.2331142,-1.7320712,-4.2756797,-1.9628023,-3.4034535,-0.51569016,0.80077516,0.30446664,2.4654328,0.61505154,0.37412904,0.5104089
-0.96520204,0.0056994342,1.6774111,0.54693948,3.0648609,2.1134628,0.86758836,3.2407078,2.1941213,-1.6606644,-2.922835,-5.0470811,-0.45477078,-0.97235132,3.2144822,-0.92780712,4.7578575,2.501996,1.6211402,5.0254323,-2.1970334,-1.1469966,-4.5984232,-0.66562954,-4.3276276,-1.3570744,-0.29868729,-2.8971735,1.049477,-1.106398,-0.84986167,0.51443401
-1.680953,-1.0767805,1.703595,0.64824835,3.2902657,2.0555266,0.78590068,3.7275109,3.6777294,-1.875449,-3.3568118,-5.4689887,-1.4298314,-1.2886277,4.2199138,0.075875136,2.6714582,1.9511237,1.3697562,3.5409658,-2.0555921,-0.014439763,-3.5751591,-1.1381632,-3.9619249,-0.48978126,-0.86345027,-3.3129834,0.51468326,-0.91002195,0.074236814,2.1921626
-2.1148603,-1.5274391,1.384575,0.66353642,3.8308557,1.0886336,-0.63019022,2.9727094,3.7125507,-2.7478476,-5.1660368,-6.9490577,-2.2450068,-4.2242523,2.0093234,0.4200758,3.1118717,2.6120664,2.1716903,6.8119717,-1.0636909,0.58798765,-1.8854309,-0.061716434,-3.7433474,1.1678853,-0.61136298,-4.4658031,0.708663,-0.63783368,1.6433808,3.1760951
-2.1817795,-1.8796298,0.20374873,-0.045895319,4.0098512,1.0630885,0.15448676,2.9923979,4.3292094,-1.5060876,-1.431723,-6.3292615,-1.815183,-6.7729149,0.28237714,-2.3316961,4.4779592,1.8284756,1.9103208,8.1300976,-0.50026242,-0.27752235,-0.80062411,-0.10103108,-2.3496035,1.1215734,-0.92311635,-5.1613802,0.070708057,-0.36989207,1.2879756,2.9153319
