FP1,AF3,F7,F3,FC1,FC5,T7,C3,CP1,CP5,P7,P3,PZ,PO3,O1,OZ,O2,PO4,P4,P8,CP6,CP2,C4,T8,FC6,FC2,F4,F8,AF4,FP2,FZ,CZ
-2.4341956,-2.3422513,-5.4870531,-3.2703897,-0.82162191,-4.0151397,-4.9344219,-2.4411457,-0.27590462,-3.2140563,-4.4032541,-1.2696841,1.8763228,-0.088637573,2.9141124,3.0155935,2.6554878,2.763603,3.3918824,1.0429027,1.7612909,2.1064971,3.7513135,0.71955638,1.4814512,1.5857854,1.1288652,2.3189454,0.74300525,-0.59645694,1.5543995,0.78319928
-5.9410329,-5.1534528,-7.3123104,-5.3992965,-3.8883899,-6.4730883,-6.4952951,-5.1319526,-1.2430252,-4.4487587,-5.9201909,-0.6346819,5.1438452,3.200674,8.309617,10.817822,7.9246491,10.204475,6.8107429,1.0431638,2.7361584,3.3048333,4.1032165,0.42069269,1.5939511,0.015104871,-0.70006821,1.4673816,-1.8908166,-5.0017981,-0.20519117,-1.2569816
-6.4757934,-7.979863,-14.011884,-12.021579,-7.4884564,-13.669693,-16.449607,-8.3784824,-1.0044971,-7.4220515,-13.889533,-0.75884077,11.22571,6.5108334,12.018252,17.672543,12.714669,19.885249,14.047517,4.6131486,8.1205321,7.2867822,7.1203438,2.7877056,4.0484273,-0.35228645,-3.3662012,-0.9703778,-3.4914151,-7.7625599,-2.082076,-0.47652479
-6.8008062,-8.4425983,-14.959335,-13.191154,-8.2788291,-14.497548,-17.594534,-8.601548,-0.46814138,-8.1464532,-13.844012,-0.25465831,13.264118,7.6907338,11.720291,16.619684,12.46717,20.834891,15.487952,5.9705544,9.1131006,8.940019,7.1335023,2.3084255,2.7177711,-0.31147741,-3.506296,-2.2044231,-3.5064627,-7.5369868,-1.7158438,-0.40711752
-5.4515619,-6.9652998,-8.5718973,-12.043706,-7.234132,-9.9271387,-10.628478,-6.4773844,0.40226949,-6.4538118,-8.3688369,1.3444036,11.191915,8.7931629,16.271005,17.800296,12.548678,13.92948,9.9357877,2.2362598,3.3970823,7.2104585,4.6911908,-2.3893792,-0.41367539,-0.77008574,-4.3692113,-4.5551685,-4.4004712,-8.2015803,-1.6689917,-0.86118576
-3.0637952,-5.9461526,-5.767005,-12.307355,-6.5830962,-7.8737297,-7.1659721,-3.9926278,2.1978978,-3.281619,-2.556615,3.7035505,10.935736,11.706998,22.040756,20.888887,12.90249,8.2785559,5.5464276,-1.5889628,-0.85210827,6.2924419,3.2223627,-7.4578142,-3.8961832,-1.4855685,-6.3440062,-9.5641221,-5.5766627,-8.5059158,-2.8064068,-1.100389
-1.8706825,-5.6100283,-7.1382073,-13.352833,-5.760304,-8.5120039,-8.9324415,-3.1999611,3.1701105,-3.6244554,-1.9158193,3.1656074,11.023331,10.61149,18.696495,18.283935,10.703041,8.7373385,5.8971798,-1.6704613,0.52847982,6.8394254,4.1695234,-5.3828009,-1.3978895,-1.5667074,-6.1945951,-9.1369042,-5.3040247,-7.4891628,-2.984077,-0.78260483
-7.0995329,-8.1819248,-11.308226,-12.31059,-5.1018577,-9.0022154,-10.111842,-3.4098414,3.3769797,-4.7142801,-5.0943044,1.8992864,11.435834,8.2065625,14.806761,15.840354,11.158723,13.522295,8.8378363,0.21093621,1.6849103,8.0503391,5.1156855,-2.6324055,1.1100118,-1.8751185,-4.1672752,-3.1697685,-5.4039376,-8.2931724,-2.6082073,-0.77202637
-9.0099029,-9.1011393,-12.022591,-12.522383,-4.9106515,-9.3232898,-11.335618,-3.3632044,3.9916822,-5.309239,-9.3355876,1.7745248,11.947216,6.7821701,13.557692,13.633474,10.734423,15.243872,11.331509,0.76702547,3.9786659,9.4551052,7.2898503,-0.9441972,2.4060598,-0.9937568,-3.7518648,-2.2733465,-6.2921724,-10.514749,-2.4779168,0.5883272
-8.3008228,-8.9633891,-11.923756,-12.015921,-4.6068716,-8.6760266,-9.9127387,-1.6663254,4.9523165,-3.347136,-6.9070598,2.8925413,11.391803,6.6162439,11.304366,12.528525,8.6341033,11.717969,9.5587033,0.19091097,3.0631505,9.4554668,7.6817905,-2.0329958,1.3421137,-0.19328535,-3.7454125,-3.1419853,-5.5276498,-8.9476299,-2.98261,1.561605
-9.8673314,-9.1992287,-11.48246,-9.079654,-4.1883511,-7.4010553,-9.003289,-0.74493752,5.1788387,-2.5238269,-6.5053471,3.1843759,10.364554,6.995772,11.585713,11.217863,7.6353316,8.5875169,7.744285,-1.2890053,2.5994813,8.5898083,7.4094588,-0.42100755,2.6943005,-0.346698,-3.1286839,-0.78105003,-6.0219272,-9.8504402,-4.0159341,2.0629208
