FP1,AF3,F7,F3,FC1,FC5,T7,C3,CP1,CP5,P7,P3,PZ,PO3,O1,OZ,O2,PO4,P4,P8,CP6,CP2,C4,T8,FC6,FC2,F4,F8,AF4,FP2,FZ,CZ
2.679228,3.0734626,3.5851554,3.3175547,1.0261719,3.7857462,3.8512211,2.2309355,-0.24188073,2.2184701,1.8973919,-0.022193197,-2.5080042,-0.71850869,-0.1931193,-1.015004,-2.2728915,-4.6605375,-5.68577,-4.0823075,-4.4754671,-3.1112175,-3.5760476,-2.3584469,-1.3707423,-0.10033293,1.1102974,0.9627444,2.6392599,2.6902129,1.8919156,-0.56730237
3.5999513,3.7562351,4.8666437,3.4771568,0.78503295,3.4579734,6.578085,2.6024894,-1.4015422,2.93361,2.0960848,-0.29667346,-5.5063873,-2.3431853,-1.2545335,-1.9188934,-3.377546,-7.1658475,-7.9622965,-3.8013298,-4.326603,-5.0966406,-3.2413952,-0.95321251,-0.35297221,0.56354044,2.732252,2.3544671,3.8430742,4.3077933,2.3421279,-1.297461
1.9347009,3.6504217,4.6651128,4.0034127,1.1199117,4.7078672,8.2024419,3.7785817,-0.68415887,5.7775301,6.2483724,1.9870535,-6.8264307,0.83162987,5.9385675,4.3388291,-0.24258029,-9.0021766,-11.317227,-10.912954,-7.8845041,-7.4637059,-5.522992,-6.3877468,-3.3242899,-0.044663193,2.7245627,0.14925435,4.3025675,4.5608437,2.4706551,-1.7788835
2.7539145,4.2893734,6.1960164,5.168531,1.8314625,6.9103706,8.893003,5.7660425,-0.29577487,7.9059678,9.3917377,3.3816606,-9.535174,2.06714,11.881793,9.5899786,2.3518628,-12.839205,-15.252169,-15.922387,-11.087686,-11.058553,-8.0650999,-9.2844739,-4.7822357,-1.0662912,2.3109063,-0.36029832,4.498273,4.3098403,2.5233069,-2.4718259
5.1409564,6.2422726,9.5399831,7.4616021,2.7439459,9.7757232,11.716446,7.7788283,-1.0769694,9.2850654,12.19602,3.269419,-13.878268,-1.1678506,9.2953761,4.9812917,-2.223751,-18.979812,-19.505273,-15.200073,-11.649121,-13.158813,-8.2552711,-6.6225106,-3.0682365,-1.0229316,2.4248181,1.8654027,5.819225,5.7592513,2.9778444,-2.4645851
6.4703132,8.1317093,12.151521,9.8036842,3.3271655,12.368053,14.649103,9.0980082,-1.8908415,10.722594,14.905953,3.0543048,-16.573964,-3.2768049,8.4015771,2.5461534,-4.9330189,-21.733416,-22.240422,-18.071022,-13.744188,-14.465827,-9.6181632,-7.5771157,-3.2241607,-1.0255512,2.9846352,2.8403188,8.1691813,7.6738466,3.9743876,-2.8980163
7.2995654,8.7495026,12.828853,10.315848,3.4253497,13.311691,14.922723,9.5238879,-2.1645693,11.51,14.348423,2.0989083,-17.089127,-3.7716468,8.0568934,2.7600431,-4.3379924,-21.115379,-21.631743,-18.440386,-14.414317,-14.984625,-10.759331,-8.3078544,-3.6466774,-1.3062181,2.9756661,3.1741927,8.4964922,7.7716599,4.1415866,-3.7414273
8.3112604,9.7735263,13.650632,10.570307,3.2872403,13.002963,12.704681,8.1489486,-3.7693026,9.5099287,8.9007078,-0.83717241,-17.64153,-6.3662569,2.1373707,-1.3766557,-5.8574682,-19.760377,-19.765426,-11.755794,-11.438963,-14.700694,-10.138807,-4.4220483,-1.630159,-1.1318497,5.0139672,6.1039547,9.6603651,9.6604895,5.1372391,-4.981087
7.3849762,8.8675982,11.478848,9.0018522,2.1068116,10.443962,13.362048,5.9050533,-5.4090486,7.9706159,7.1173755,-1.8360891,-17.027024,-7.1907873,-0.010807993,-1.6666057,-4.7190421,-16.495569,-17.578322,-5.6357983,-8.530307,-13.03101,-8.8935944,-1.9729092,-1.3294708,-0.61518245,5.1480958,5.4413027,9.0595806,9.4818601,4.8290176,-5.6574408
7.9416756,9.0529906,10.656765,9.0947505,2.1493602,9.7422513,13.184338,4.4374259,-6.5079522,7.3960444,7.1955516,-2.3944636,-17.310508,-6.907621,0.90634296,-0.54012616,-4.1212547,-16.692281,-18.125673,-6.2875546,-8.8297702,-12.917936,-8.568423,-2.3956792,-1.1863033,0.51204002,6.1717732,4.8051512,9.9573983,9.3481403,5.8697412,-5.6362097
10.36276,9.9656997,12.080255,9.8534386,2.8945894,10.884558,12.442869,3.7260727,-7.3420824,6.8754303,6.5683333,-2.6270011,-16.716076,-5.7575236,4.4572922,3.1594046,-2.1836404,-16.983446,-20.042796,-12.208878,-11.326363,-14.228337,-9.5558652,-4.1856124,-1.1508224,0.068103722,5.9503318,5.334861,10.27837,9.5755349,6.5911845,-6.7606596
10.620396,10.241174,11.372336,10.038863,3.3653802,11.170868,12.455095,3.4181211,-6.8187459,7.2018784,9.4296288,-2.1305109,-16.455223,-3.8588013,8.6342934,6.3975754,-0.8530709,-18.06781,-22.543049,-17.228869,-14.252337,-14.996147,-10.212678,-7.6595566,-2.4599368,1.4867685,6.456066,3.5903258,10.29949,9.502039,7.650081,-5.7936536
8.5598628,7.9306087,8.819998,7.4413288,2.4070707,9.3624691,10.036855,3.5758103,-5.5193483,6.8527164,10.999409,-1.0082475,-14.891182,-1.3675132,14.01184,12.410649,3.9459224,-15.535872,-22.142433,-17.397988,-14.979784,-14.486196,-10.733824,-10.234836,-4.2439139,1.7445941,6.0449075,0.59972133,8.6620966,7.2291603,6.7350628,-4.828951
8.787608,8.8174821,9.579177,8.7715038,4.9257014,10.610402,10.81824,5.7991986,-3.898104,7.3901407,10.585611,-1.8250703,-14.158518,-3.4225634,8.9603979,6.1802793,-1.3634222,-18.199273,-23.12276,-19.297029,-16.165052,-13.343736,-10.091316,-11.004804,-3.8464055,3.9238462,7.5721023,0.83032187,10.319384,8.7143627,8.7253948,-1.5731079
8.6849984,10.17024,10.313908,10.524295,6.5587016,10.425207,13.484981,7.2003798,-3.1432561,7.175234,8.4141645,-3.6570379,-13.879674,-6.1305805,2.6612092,0.081486178,-5.9348,-19.333188,-23.190192,-19.620682,-16.337963,-11.965789,-9.1787225,-10.667845,-3.4852431,5.7797406,9.0212662,1.8337562,12.245081,10.764347,10.518931,0.66703631
6.2204499,9.1927813,8.930746,9.6592155,6.7847528,8.9555219,12.849679,7.4475466,-2.1737982,6.1475032,6.387789,-3.6294897,-12.83192,-5.350121,2.9734816,2.0051873,-3.9030073,-18.380882,-22.145822,-16.953933,-15.464901,-10.93634,-9.7236465,-10.905704,-4.8693958,5.4791177,8.7249632,1.057098,11.820009,10.762934,10.395171,1.4750083
5.0579432,8.2364603,7.6718473,9.5510724,7.267495,8.9200472,11.499357,7.9141538,-0.72628734,5.9415269,5.7392102,-1.6803613,-11.303211,-4.1712984,3.1716215,1.9909777,-4.2772438,-19.106117,-21.152272,-16.261808,-14.712405,-9.9939234,-9.4602119,-10.906314,-5.2621975,4.9150307,7.9182361,-0.090872287,11.074384,9.2765847,9.9833636,2.9752068
7.767316,9.536291,9.5607053,11.205037,7.0600743,10.445677,13.364123,8.2900305,-0.16446716,6.9600899,5.7871621,-1.1182096,-11.160849,-5.1935915,-1.2501008,-3.9612223,-9.0461923,-20.268503,-20.483212,-16.231426,-14.315203,-10.461971,-8.7552926,-8.4452462,-3.4946676,4.1637007,6.9836462,1.4302521,11.08506,8.7810871,9.4231721,2.5067172
8.7522376,9.6500826,10.82498,11.042832,5.8545817,12.182273,12.91878,7.6101038,-0.67402304,7.4778656,6.0888168,-0.31786071,-9.7042709,-4.031847,0.016069209,-2.7949262,-7.8333484,-17.752593,-19.676936,-16.946372,-14.974782,-11.030084,-10.589836,-9.1523262,-4.1027653,1.6041923,5.8549842,1.7771044,10.726188,8.966202,8.2359528,-0.0012947188
