FP1,AF3,F7,F3,FC1,FC5,T7,C3,CP1,CP5,P7,P3,PZ,PO3,O1,OZ,O2,PO4,P4,P8,CP6,CP2,C4,T8,FC6,FC2,F4,F8,AF4,FP2,FZ,CZ
-0.49861171,-0.48979958,-0.411464,-0.11257494,0.5593689,0.16111625,0.17009149,0.055534341,0.13106145,0.0076982712,0.22277252,0.68653363,0.65026101,0.88926737,0.85509775,0.96707674,1.0475534,0.79327145,1.2453524,0.42281475,0.45242673,0.52239505,0.21682551,0.0036371106,-1.048467,-1.5554987,-1.8108983,-0.61122273,-1.619014,-0.85138286,-0.38474516,-0.66647553
-0.17100372,-1.7505041,-0.93517555,-2.1344162,-0.26066854,-1.2727145,-0.15611161,-1.4995481,-0.33885399,-1.5398404,2.7020104,1.5397139,1.2492441,3.9393728,3.3421247,3.5791439,6.2741905,-0.064996318,-0.015954759,4.4018103,0.84200096,-0.46310025,-1.0117055,0.18954865,-1.4679966,-3.8667035,-2.1012294,-3.4772008,-1.5311839,-1.2967739,-1.7718943,-0.9315818
1.1860311,0.64044023,0.40040979,-2.0271766,-0.5749324,-0.54470379,1.9983955,-0.67274291,0.52886693,0.11526553,6.8477004,3.6413984,0.6227595,3.0125185,0.91782739,0.27219318,0.51169375,-1.8830309,-0.15932442,-1.051292,-0.9416172,-2.0970517,-0.86021132,0.28573934,-1.116384,-2.3094466,-2.6696033,0.74477134,-1.4509941,1.2116486,-1.5900057,-2.9891353
1.7237541,0.050708074,0.33549194,-2.216927,-0.62202233,-0.4680746,3.7979104,-1.0978179,-0.32166729,2.5662569,7.7172225,4.4936435,0.16549018,4.1403894,2.2610589,0.64163901,-0.28795877,-0.32904415,-0.57779483,-1.5188688,-1.9746931,-2.3513031,-2.649624,-1.0025818,-2.5629521,-3.4921277,-3.5899582,1.5150529,-1.8573521,1.7249095,-0.86177189,-3.3509821
-0.92528418,-2.6035192,-1.3654593,-2.4941793,-0.43842733,-1.4617889,1.2985684,-3.1990379,-1.3341254,2.2477719,4.0714182,5.4425497,0.42256934,5.4609035,4.4797553,5.2070899,8.1854544,2.2225731,-0.52516752,6.2218793,-0.67759611,-2.4584001,-2.9659306,-0.34320522,-3.0699476,-5.4803226,-4.4160674,-1.3940279,-2.5748415,0.10651786,-2.6460716,-4.9936436
1.3660053,-1.1348538,-0.17110809,-0.766041,-1.3141764,-0.38225875,2.6628288,-1.9218727,-0.59677165,1.8006009,6.3477652,4.0037867,-0.27700154,3.8529872,2.4883248,0.80782782,0.8758688,-0.36367716,-0.67946685,0.0041819594,-0.8506033,-1.1553105,-1.643566,-0.57579065,-1.6943874,-3.8845325,-2.9799364,0.57128481,-1.5666565,1.3174654,-1.5580764,-2.5828351
-2.2007834,-2.8613451,-2.7106977,-1.3926789,-1.1992052,-1.6743262,0.29026737,-2.7932428,-0.37144508,1.6978522,3.730015,4.8543976,1.1700902,4.3246837,4.1933294,4.6386806,5.8356831,3.450086,1.8821486,4.9291449,0.60216257,-0.43245208,-1.2028665,-0.017627598,-2.4072289,-4.3535852,-4.7867653,-1.5314479,-3.6948792,-1.3399748,-3.1469042,-3.4810762
-3.4282764,-3.3319304,-4.2201559,-1.0574448,0.25053685,-1.8121166,-0.72577744,-1.7046004,0.51398024,1.4523862,3.2332484,4.5561374,2.6765981,4.9685963,5.6904616,4.9522157,3.8901681,3.3915329,3.005568,3.2856902,2.0123769,2.030347,-0.4625895,-0.28543699,-2.8744983,-3.6935264,-5.5938361,-4.2296589,-5.2331501,-3.6303393,-2.4515123,-1.174986
-4.4158095,-3.0754768,-5.9299381,-0.78286213,0.73638137,-2.4647816,-2.9735718,-0.80972114,1.317017,-0.31740726,2.1194683,4.5989742,3.6648509,4.53889,4.8788386,4.2419561,2.6407268,2.9442846,4.7696141,2.7631496,3.926411,3.4005117,2.1954217,0.46167765,-2.0193632,-1.7727326,-5.0646194,-5.9392402,-5.8896673,-5.5687642,-2.0053577,-0.16885051
-2.0994973,-2.7977627,-5.2373357,-0.93813912,-0.90951964,-2.8703724,-2.4949703,-1.7296763,-0.87612529,-1.9957386,1.3712069,1.9528436,2.3649919,3.9149356,5.2553198,4.2123912,2.0594856,4.5133661,5.5518237,2.6556825,4.4094157,3.3353803,2.1218468,0.36107341,-1.6842131,-2.1999033,-3.6429257,-4.5676265,-4.7829982,-5.0297528,-0.72299519,0.49979268
