FP1,AF3,F7,F3,FC1,FC5,T7,C3,CP1,CP5,P7,P3,PZ,PO3,O1,OZ,O2,PO4,P4,P8,CP6,CP2,C4,T8,FC6,FC2,F4,F8,AF4,FP2,FZ,CZ
-1.7130327,2.4961478,0.056700189,0.23819912,0.14735875,0.55751468,0.42597515,0.18634376,0.48400579,1.6306889,3.0320699,1.8858782,0.062137958,1.3063277,-0.029501792,-1.2601594,-0.89777039,-0.46959405,-0.42603751,-0.77392457,-0.83711482,-0.61476043,-1.0044734,0.11843422,-1.2652247,-1.3914719,-0.30103604,-0.53417068,-0.68035063,0.19882722,0.11141165,-0.73940158
-10.091902,-0.34068425,-6.6368842,-7.6878776,-4.565662,-5.0731384,0.86060493,-3.6110535,-1.3705564,-0.21579245,8.3621325,2.6610026,4.2986702,7.5806807,12.000249,13.746702,11.026316,8.6025646,5.6433786,1.1254812,2.184123,-3.2480376,-3.5257539,0.44341729,-4.2354322,-4.6629194,-4.4720246,-0.96146202,-1.0858763,-2.613365,-7.3052965,-6.8316099
-8.1477829,4.8260718,-0.86135012,-3.0982718,-1.095342,0.59132158,3.7216589,0.6182781,1.4074714,5.4470022,5.990041,6.4070339,2.130835,6.3486568,8.5543789,11.315499,5.90499,4.1997665,-1.1614666,-1.0522723,-3.0612289,-4.6841441,-5.4554002,1.0128175,-5.9531463,-7.8820154,-6.6042991,-3.3938645,-0.32157956,-3.807939,-5.3187054,-6.5770104
-5.9589691,2.9111414,0.57413907,-2.9649699,-1.4498367,1.8819684,4.7974102,0.45925312,0.9881306,5.2308039,7.4515829,6.9541967,-2.189264,6.5660822,10.27491,13.241383,5.701756,0.17304663,-3.7933298,1.6562766,-5.0402417,-5.6992428,-6.9567141,2.9798967,-6.5283579,-7.9263507,-6.4661145,-3.6145292,0.32529483,-4.5864676,-5.4111917,-3.5816906
-3.5920928,2.0926984,0.67257668,-0.92145614,0.026113909,1.6150648,4.2798913,-0.085452928,1.2125388,2.9273674,7.5600184,5.2797873,-2.2995054,6.9951093,16.825928,20.21515,9.4769465,-0.24226571,-4.9500307,2.6486617,-5.1924771,-5.5814287,-8.4478806,-3.0140509,-7.369781,-8.4972075,-6.9740266,-7.4837946,-0.99609841,-7.6645617,-4.4396139,-4.0761284
-5.6744234,0.18000483,-0.85798833,-2.6103633,-0.8599018,0.36568831,3.3767203,-0.62552526,1.1992357,3.8759729,7.5977119,5.6445028,-0.56642339,6.602625,11.357108,12.723254,6.5163489,1.9791867,-2.6416954,0.55360649,-3.5464728,-5.7813362,-6.1853234,0.99681725,-6.181012,-7.0402243,-6.4259952,-2.5459181,-0.4347215,-2.7660459,-4.7690817,-3.4563295
-2.7073283,3.107092,2.0169802,0.42663262,0.37239998,2.5537932,2.3648055,0.18350015,1.6869769,3.8119184,4.9034987,5.4105385,-2.190345,4.7686312,10.168181,12.635139,5.1033438,0.43951032,-3.2893758,5.3707033,-2.78318,-4.4720864,-5.2254434,-0.12551993,-7.2058528,-7.6670336,-7.5239388,-8.162738,-2.5292647,-6.6899882,-2.7839356,-1.9676126
-3.9098996,1.1593203,-0.48992096,-0.36653542,-0.6096292,0.22166102,1.0203713,-1.5009839,0.29657535,1.2148662,4.2629852,3.6675732,-1.3206137,4.2544373,8.4744812,12.631056,5.6047102,2.2229067,0.34705176,3.104616,-0.90402231,-3.519285,-3.1032341,1.1012138,-5.9925871,-5.2512729,-6.3063767,-5.88023,-2.1960819,-4.9054409,-2.905936,-0.42177249
-6.6488277,5.721554,-1.7393187,1.9819416,1.3745215,-0.45945642,-0.51058497,-1.1691812,0.54032628,-0.039948988,1.483819,2.1718987,1.0290198,2.7524186,7.9372709,12.687291,5.8148395,4.1280935,1.1144977,-0.72355127,-0.59617236,-2.3279626,-1.5459641,-2.6922751,-5.0382507,-3.7310762,-5.8000205,-6.6115097,-1.2987602,-5.1557407,-1.1957696,-1.4531108
-9.4471769,2.8971045,-4.9564229,-3.2033613,-1.1051994,-3.3805828,-1.8100987,-3.3003689,-0.46376834,-2.0449043,3.1484069,1.9549524,2.3781078,4.3632405,9.4001066,13.658265,8.4597107,7.5368102,5.6332203,0.69606912,2.2099379,-1.6370648,0.47975745,-1.9979174,-4.8204258,-2.1586671,-5.4752948,-6.2989828,-1.0534859,-5.5757818,-3.1924541,-0.89372481
