FP1,AF3,F7,F3,FC1,FC5,T7,C3,CP1,CP5,P7,P3,PZ,PO3,O1,OZ,O2,PO4,P4,P8,CP6,CP2,C4,T8,FC6,FC2,F4,F8,AF4,FP2,FZ,CZ
-1.507571,-2.2536227,-3.4564509,-1.5167223,-0.94159673,-2.6072519,-0.70907925,-0.75007824,0.83106049,1.6549162,0.10190329,1.0654613,3.3499147,0.29173519,-1.2886545,-1.4399462,1.1460269,3.3019293,1.5250905,-0.21362703,1.6975709,2.9050485,-0.32425654,0.45475211,-0.20489929,1.087379,-0.18459373,0.90781595,-0.52682568,-3.3829749,-1.3130172,2.3005623
-1.3383355,-1.8122147,-3.5080906,-1.2165318,-0.91301837,-2.6048461,-0.5323216,-0.48566124,-0.194786,1.102892,2.154551,0.2762405,4.0195537,-1.2130665,-2.786314,-3.5683341,2.2288498,5.2358478,2.8251169,-1.0533941,3.8997933,2.7200867,-0.087965315,-1.4442303,-0.46581725,0.92368978,0.13198619,-2.2929588,-0.084821179,-1.8795971,0.093035121,1.870661
-0.87240974,-1.5874848,-3.7686547,-2.1660731,-1.9817735,-2.2221572,0.48924803,-0.92959039,-1.2282005,0.99514137,3.8830121,-0.26594743,4.9165635,-3.259166,-2.859686,-5.2545193,5.1198038,9.3660245,4.5556798,0.3704259,3.7454326,1.9001843,-2.5441663,-0.57303207,-1.6953009,-1.4558689,-1.2435132,-0.67283999,-0.23215227,-1.3093,0.97415248,-0.19383747
-0.69894131,-1.0725051,-3.8909866,-2.2465709,-2.3058128,-0.2990247,0.26117221,-0.9559677,-0.48550681,1.5652335,3.2666453,0.42363851,5.039873,-3.432886,-2.0346503,-4.7214019,5.6908185,9.4218679,4.4157436,0.69404738,1.7012352,1.362223,-4.4626844,-1.0255677,-1.7586139,-2.319783,-0.97155778,0.44774893,-0.63781634,-0.52134523,0.93121311,-1.3798432
-0.65686235,-0.59903371,-3.7184462,-1.7312924,-0.2172835,0.61787603,-1.5004086,-0.075895566,2.2313689,1.8082883,-0.077160704,0.74680345,4.2654151,-3.0367466,-2.0931395,-4.9350673,4.7920375,6.3788848,1.9634722,0.36625803,0.97103563,1.3512624,-3.6872699,-1.6699238,-0.53725602,-1.0123367,0.47276614,0.046202075,-0.11033763,-0.042145937,0.59322379,-0.90429085
-0.68657764,-0.26623157,-2.3236284,-0.89403329,1.2173805,-0.69954889,-3.9251985,0.11877239,3.0424396,0.48692249,-6.4319029,0.10873249,4.2869543,-4.0837518,-3.3361043,-5.9865718,5.2542308,6.1999185,0.32133191,0.74124472,0.96313824,1.9122124,-1.41461,-0.44069296,0.22582516,0.71354284,1.4995577,1.4626049,1.3569567,-0.53965643,0.63643258,0.48030471
-0.64893026,-1.7599057,-2.9753674,-1.9940216,1.0200082,-1.3645183,-5.1653603,0.27208464,3.4028738,1.4310299,-9.4713287,0.19496887,5.9520921,-4.3669889,-4.3299989,-6.3052289,4.7573554,6.8142832,2.2774728,0.56530403,1.7300936,3.6672969,2.2906383,-0.68446585,1.4409183,1.6474831,2.4364818,0.54586401,0.77930096,-3.3782859,-0.40410831,1.6229578
-1.6952909,-3.5228549,-4.980919,-2.9513108,0.0082468086,-1.6104823,-5.2946057,0.58019963,2.8937526,4.2265794,-9.6725541,-0.040951481,6.7498189,-3.1815788,-5.4098262,-7.1164852,3.6543104,6.4061418,3.8839092,-0.11829321,1.4711136,5.3631042,5.5395648,-1.3903839,2.9648117,2.5534734,3.3991525,0.31563801,-0.5366664,-3.6090481,-1.6265082,2.7479454
-3.1019648,-4.4359452,-7.1751484,-3.2314422,-0.42739358,-2.7499,-6.3157491,0.52559268,3.1148196,3.9767969,-10.222997,-1.244948,7.1049729,-2.4596029,-7.7313948,-9.2418014,5.7466968,8.2976805,5.9989957,0.72701644,2.71205,6.686835,7.8703667,-0.91753732,3.2080518,2.6818078,2.9160397,0.18462957,-1.5766142,-5.17082,-0.32771401,4.5786234
-3.1351107,-4.7084709,-7.6878198,-3.0947597,-0.3334506,-3.8291853,-5.8920363,-0.018354048,4.2401585,3.8469202,-9.4331206,-1.3138479,7.225312,-2.4664521,-9.2678559,-10.248537,4.9608479,7.9781812,5.9754844,-0.6288258,3.8157461,7.5926128,7.7427588,-0.39531568,2.5709462,2.7214835,3.1141181,0.90022025,-1.618416,-5.8497409,1.5814735,5.6550378
-2.8854767,-5.1487456,-8.5316541,-3.7350942,-0.08156771,-3.8649032,-4.1886403,0.13290678,5.8664853,6.0425318,-5.3465551,-0.20928502,7.2298444,-1.6476275,-7.2519187,-10.207703,1.1328371,5.7456018,3.2046772,-2.4736226,2.9873813,7.8204697,5.3166597,-1.1647325,2.6011403,2.3608376,3.6249836,1.1046676,-1.5313545,-3.9803849,2.0127414,5.0655045
-5.2432743,-5.7624027,-10.824441,-4.552011,-1.5646951,-3.7598522,-4.0954784,0.98969082,8.3910411,6.5296172,-3.097595,1.6177758,8.3459317,0.0066842601,-5.7121529,-8.5107983,2.4306701,6.9414955,3.0965041,-2.4759676,3.3590052,8.4214285,4.0048544,-1.1873571,1.2389124,0.85317305,1.1624659,1.1194861,-3.0304471,-5.4242493,1.3061227,5.4258664
-7.0599759,-6.9490824,-13.195602,-5.163875,-3.0505535,-5.1302643,-6.8015038,1.4828733,9.7011636,5.5650939,-5.0599122,3.3039805,10.919512,1.4339805,-4.0201222,-5.4695213,7.7967253,10.840857,6.0211506,2.1183409,4.9749223,9.0878907,3.3354649,-1.516413,0.6087126,-0.12039062,-1.7702199,-1.9230217,-5.4629341,-8.9624758,-1.3057138,5.7709159
-6.2453453,-8.0992213,-14.053379,-5.4610525,-3.207485,-6.2585708,-7.3190322,1.3211422,9.2288705,6.1475376,-4.2002831,4.7551094,11.882492,1.7281092,-3.8329197,-3.8340305,8.6966596,12.253099,7.4187894,3.8322072,5.3232479,9.1201296,3.8809789,-2.4934425,0.63430114,0.15825834,-2.1955864,-4.2474306,-6.8969117,-10.012485,-3.7989875,5.7752348
-4.4370052,-6.4572844,-12.022226,-3.3287813,-1.454955,-4.6677842,-7.2660006,2.2341131,6.9302076,6.2260704,-4.905811,4.407765,10.607914,0.56420755,-4.2053628,-4.1433612,4.9069384,10.758924,6.7960768,0.51156601,5.2469209,7.8198996,4.9538113,-4.500329,1.2168591,1.9772321,-0.32219107,-6.3594541,-5.7507693,-8.715283,-3.0511023,6.4292007
-4.2858741,-5.2745247,-12.418614,-2.3763024,0.26056831,-4.2477057,-6.9708393,2.8675896,6.0340721,6.9321078,-3.7011571,4.9089279,9.2034013,1.2421394,-3.2404421,-3.4299467,3.9177393,9.1494873,5.0146007,-0.41200953,4.6148638,6.2579898,4.4626519,-5.1260348,0.72335133,2.5697547,-0.53328795,-7.5180573,-4.4927739,-9.9527322,-1.8157214,7.6367828
-2.9338945,-4.6577245,-11.27678,-2.1905299,0.082620103,-4.0915611,-5.464139,1.2436222,4.2277171,7.1146556,-2.2115054,4.5447439,7.8796807,2.2299515,-2.856465,-3.4364011,3.9045446,8.8429718,3.1527126,-0.092723172,1.4158444,4.5628955,1.2221304,-4.3827508,0.40855047,2.1955273,0.62811614,-4.1286886,-2.9344122,-8.1916945,-1.0439191,6.2369042
