FP1,AF3,F7,F3,FC1,FC5,T7,C3,CP1,CP5,P7,P3,PZ,PO3,O1,OZ,O2,PO4,P4,P8,CP6,CP2,C4,T8,FC6,FC2,F4,F8,AF4,FP2,FZ,CZ
-4.7361594,-4.2319471,-5.7049097,-3.3134222,-1.4769535,-0.50604483,-0.01725869,1.0705505,3.2824606,1.7674841,2.8255506,4.6546233,5.247009,4.7311958,5.5023309,4.71054,3.495833,4.5647226,3.9977606,1.7348581,0.8970156,3.1983674,0.40324941,-1.6932802,-3.0386985,-2.2851514,-5.257148,-4.9915455,-6.2487894,-5.9580751,-4.3141093,1.6899482
-3.3746936,-3.3594782,-4.7871744,-2.7634555,-0.75521021,0.73953041,2.1570557,1.6019086,2.7082317,3.8111448,6.2153316,5.5569838,2.7664244,5.7070374,5.6481389,4.8622963,2.1791927,-1.0637196,2.1551679,-0.52988081,0.98614532,1.8592981,-0.02579975,-1.092293,-2.833507,-3.1006925,-5.379699,-4.4511044,-6.6547274,-5.6414277,-3.9842973,0.84328123
-1.8683128,-2.2298683,-2.5759527,-1.5251672,0.71831309,1.3900694,4.4298126,3.4218302,3.1523083,8.3895118,11.035377,8.0711383,0.50095997,7.7015432,6.3662158,3.9889131,-1.5618529,-7.2041111,-2.5082135,-4.7667651,-1.4685752,0.36623505,-0.80167512,-2.1658508,-3.4486834,-3.0929639,-6.2123619,-4.4950169,-6.7728406,-4.9224346,-3.0940328,1.1824582
-1.1723002,-1.6008214,-1.3736848,-0.90674415,1.9413419,2.5669649,5.8979486,5.1902719,4.0037776,10.771179,13.123815,8.9573982,-0.53286971,8.0587048,7.4078768,2.8310569,-5.6437667,-9.9547838,-5.104157,-8.2908629,-3.6102095,-0.55719329,-1.6367103,-3.6946141,-3.9079731,-2.4601844,-5.4145361,-4.5880292,-6.1054065,-4.4123498,-2.1189282,2.3357954
-2.2517634,-2.5698063,-4.0557187,-2.2937685,0.24229144,2.0591225,5.00983,3.9570556,3.6127731,8.3360315,12.69587,9.3982892,-0.14112085,9.7740295,10.729709,6.4826725,-3.2331213,-6.6728997,-3.2839356,-7.6235067,-2.990793,-0.73781657,-2.1312873,-3.8093754,-4.1791654,-2.2877048,-5.2193161,-5.1315496,-6.8707599,-5.4335056,-3.0123331,1.6315787
-4.524531,-4.4895158,-6.4323693,-3.6959857,-1.861118,0.94598125,4.1013231,3.3728915,3.3733139,7.051387,10.784985,9.3453398,1.0389537,11.01394,15.325225,11.934436,2.873053,-1.7979283,-1.41139,-4.6235181,-2.6139373,-0.50190738,-2.9844378,-3.6037166,-5.2543701,-2.7454158,-7.1412933,-6.3798007,-8.9215218,-7.5411818,-5.6595078,1.0226273
-4.5837661,-4.39784,-6.0185841,-3.2311853,-0.60278249,1.3934702,3.3686943,4.9210952,3.7282487,8.2508429,9.6892856,8.8224367,0.4234513,10.278198,17.965735,11.328348,-1.8527738,-3.1812754,-2.6165461,-5.918596,-3.2873296,-0.63451083,-1.1999624,-4.2253343,-4.3676792,-2.1832373,-6.1815142,-5.7141412,-8.7629613,-8.1060706,-5.4461901,2.3424843
-2.9738217,-3.0814562,-3.7802385,-2.1578115,0.92100138,2.5623415,4.4535373,6.4613401,4.8835192,8.1704512,11.597216,8.0429048,-0.25695608,7.1199292,10.009197,2.6453528,-8.8150511,-6.9816448,-3.8424236,-4.3975812,-2.9417061,-0.14879951,0.66012081,-3.2702984,-2.7729133,-0.93211431,-4.063211,-4.5427548,-7.0033253,-6.424588,-4.0418888,4.9016745
-2.9476737,-2.9942523,-4.7737279,-2.1312546,1.5908005,2.2698333,4.1484258,6.7183194,5.9390947,6.9176908,11.891952,7.5863498,0.59542715,4.7577573,0.59460074,-2.6491111,-7.8477358,-8.4119047,-2.3178202,-2.4796323,0.17178941,1.9590229,3.1305032,-1.4912716,-1.2431721,0.52865903,-3.5753497,-4.196387,-7.7409753,-7.067679,-3.7035055,6.7712281
-5.4687022,-4.8966805,-7.6194123,-3.3828365,0.99045673,1.5135507,3.6817531,6.9180034,7.6870194,7.5936024,12.860043,10.049823,3.8008229,7.5502042,2.9176612,1.0544097,-3.5226939,-5.7316656,0.064574908,-3.4492845,0.79409426,3.6832069,3.0192646,-2.8645074,-2.9563533,-0.69416656,-6.8438272,-6.7443595,-10.959745,-10.126166,-5.5768824,6.6587981
