FP1,AF3,F7,F3,FC1,FC5,T7,C3,CP1,CP5,P7,P3,PZ,PO3,O1,OZ,O2,PO4,P4,P8,CP6,CP2,C4,T8,FC6,FC2,F4,F8,AF4,FP2,FZ,CZ
-3.9014,-7.5074,4.5531,-13.2664,-17.5037,-1.0523,3.6862,-2.3778,-14.8108,-3.0629,-5.5967,-18.6529,-20.2194,-15.9679,-12.6706,-12.2139,-16.0059,-18.3556,-19.3063,-13.3696,-16.4886,-16.6681,-12.2062,-5.4731,-6.5656,-23.4433,-17.4513,-3.9561,-14.2802,-6.8034,-20.4988,-20.2134
-2.0722,-3.7924,9.7921,-6.5245,-15.3098,3.6994,3.8595,-1.886,-16.5939,-2.111,-7.6507,-18.8217,-19.9312,-17.4789,-13.2421,-11.5082,-13.7671,-17.2313,-17.9173,-9.9706,-14.9077,-16.0555,-11.5462,-3.7767,-5.4263,-24.5408,-18.4502,-2.2102,-16.5175,-9.5253,-21.227,-20.2834
-2.1963,-3.5126,9.1407,-6.8143,-13.3616,3.9279,1.1001,-2.236,-14.976,-3.2401,-12.4627,-18.9227,-17.9233,-18.7098,-15.4499,-12.9098,-14.177,-17.5008,-17.3662,-8.7744,-13.6439,-14.756,-11.6132,-2.7971,-6.3206,-25.7216,-21.6648,-3.6283,-19.9054,-12.3194,-20.9583,-18.4913
0.5551,-4.8809,2.9229,-9.1595,-12.8769,0.5207,0.2563,-2.2234,-13.1916,-2.8266,-10.5028,-17.7574,-15.3748,-17.1687,-15.1313,-12.9707,-14.7199,-16.3801,-16.3621,-12.6273,-14.7262,-12.8359,-12.3622,-4.4278,-7.4003,-23.9323,-20.328,-3.0395,-15.2225,-4.3744,-18.3505,-17.4208
-1.1739,-8.9845,-2.9869,-12.3454,-12.9473,-2.8911,-2.6545,-0.8788,-11.4423,-2.7829,-9.3524,-16.341,-12.0655,-15.7084,-14.1601,-11.7511,-14.8003,-15.2191,-14.7574,-13.1205,-15.7546,-10.4613,-12.8682,-8.0352,-9.8482,-23.8016,-20.247,-5.5381,-14.7857,-3.4081,-19.3652,-16.8594
-4.6963,-10.5318,-2.5015,-13.2252,-13.0631,-2.6452,-3.8477,-1.3033,-11.7993,-4.5819,-13.736,-18.1969,-13.6933,-18.4444,-17.1523,-14.2351,-16.1673,-16.8773,-15.6528,-12.0435,-14.3436,-11.9603,-13.5728,-5.2058,-8.3578,-24.7881,-20.1079,-3.0231,-16.8875,-8.0464,-20.8014,-17.8064
-5.0492,-8.9469,-4.9255,-14.0035,-13.8616,-4.8032,-7.4395,-7.6371,-14.9378,-6.3009,-15.7167,-18.7218,-13.7605,-18.9468,-18.0334,-14.8373,-16.8514,-17.6078,-16.2108,-12.0855,-13.645,-12.4122,-13.3194,-5.4676,-8.6621,-24.7026,-19.5012,-4.4168,-16.4146,-8.0777,-21.5131,-17.4909
-3.1199,-5.7559,-8.3273,-12.5936,-14.8524,-6.9046,-10.2856,-11.4247,-15.1657,-6.532,-15.2642,-17.3938,-13.1822,-17.6136,-16.9471,-13.9422,-16.233,-17.3284,-15.7952,-10.2852,-11.5146,-11.3864,-11.1939,-2.3306,-5.8274,-22.5324,-16.2848,-1.1129,-11.9868,-3.4923,-18.9782,-16.2353
-2.0443,-4.8347,-10.4793,-13.4814,-16.1374,-9.7852,-13.4211,-12.746,-16.1614,-8.547,-16.431,-17.5459,-10.3117,-16.8273,-16.342,-12.1934,-14.8194,-13.8627,-12.2292,-8.2473,-10.5397,-10.6422,-11.153,-3.956,-7.7854,-21.9887,-16.7663,-5.4131,-11.6822,-2.704,-17.6026,-17.5138
-2.3172,-6.5887,-11.0765,-14.0959,-16.0187,-10.1662,-12.5124,-12.5937,-16.3505,-8.4509,-14.3977,-16.819,-8.1511,-14.7978,-14.5708,-10.4053,-12.9921,-11.1723,-10.5408,-8.9241,-11.4133,-10.013,-11.9675,-5.1162,-8.2596,-21.5887,-16.4884,-4.8221,-11.1928,-1.7642,-17.3095,-18.0593
-4.5441,-7.4908,-6.3685,-13.1293,-16.3396,-7.439,-9.5786,-13.6398,-17.5148,-8.0164,-12.0719,-16.4495,-9.6294,-13.1826,-11.6399,-7.8491,-9.9813,-9.8189,-9.9592,-3.9342,-10.2343,-10.9541,-12.1413,-2.2139,-6.4815,-22.2844,-16.5601,-2.1976,-13.3257,-5.9301,-18.3806,-18.4478
-1.8576,-4.7121,-1.6491,-8.1264,-14.5284,-4.2574,-7.972,-9.8955,-16.9921,-7.2061,-9.0175,-15.9037,-10.9185,-11.1449,-9.5382,-6.613,-7.9586,-8.3438,-10.2382,-4.5126,-11.2824,-11.4488,-13.3073,-4.7975,-8.3536,-21.8258,-16.8794,-5.5473,-13.3035,-5.7287,-17.8228,-17.107
-1.2619,-5.845,-4.3304,-9.697,-14.9617,-6.5386,-10.7156,-11.9387,-19.6141,-7.6115,-9.3396,-15.9211,-13.612,-10.9575,-11.1356,-9.6697,-11.0018,-10.6314,-12.8581,-9.2409,-14.3042,-13.4577,-16.4385,-11.5639,-14.8634,-23.4651,-21.1829,-15.4503,-16.2147,-6.4472,-19.4391,-17.355
