FP1,AF3,F7,F3,FC1,FC5,T7,C3,CP1,CP5,P7,P3,PZ,PO3,O1,OZ,O2,PO4,P4,P8,CP6,CP2,C4,T8,FC6,FC2,F4,F8,AF4,FP2,FZ,CZ
-0.0093180141,0.21475357,-0.59774851,0.232139,0.33187524,0.069793319,-0.0071520532,-0.19274027,-0.75337438,0.41302433,0.52656621,-0.2981665,-0.46318655,-0.75798875,-1.2486741,-1.1961204,-0.62394511,-0.46490375,0.32693092,-0.759803,-0.39148069,-0.24453344,-0.13688137,0.040895484,0.54408759,0.6819051,1.4067078,0.13227364,0.95174585,0.68575211,1.0625793,0.52498744
1.7076052,2.2317751,-0.38501573,1.4527467,0.93078939,-0.30983057,-2.4907407,-0.65851316,-1.4183326,-2.9440579,-4.0212221,-2.8848998,-1.313182,-2.8017411,-2.8972388,-1.8917157,-0.67492238,-1.2258944,0.24662672,-0.83273901,-0.87956913,-0.19343646,1.2772704,0.80592339,1.9925634,1.4181072,3.8079397,1.865427,3.8568471,2.7232875,2.9047356,0.60140275
2.0621024,2.815722,0.30863737,1.937105,1.6634132,-0.33138832,-2.8009435,-1.3131597,-1.9296358,-3.70567,-5.2507253,-3.9611833,-1.8181024,-4.1689198,-4.9166187,-2.8745454,-1.0568125,-1.5252753,1.094949,-0.17302504,-0.78161732,-0.49550344,2.271452,1.6226915,2.7247419,1.6585654,4.3096218,2.3287507,4.6970931,3.4792994,3.6716838,0.45729316
2.5028141,3.3444214,0.80579708,2.3053344,1.8663891,-0.094804527,-2.7846663,-0.99609623,-1.3602729,-3.4987232,-5.817307,-3.6078394,-1.6972631,-4.5078691,-5.7440776,-3.3216943,-1.2303602,-1.9015884,1.1613677,-0.21530419,-1.2680591,-0.87636678,2.438148,1.5080912,2.4356221,1.3559808,3.899487,2.1238045,5.0289669,3.9566971,4.1236435,0.065723679
2.6733234,3.1349385,0.098635153,1.8899488,0.80994168,-0.34865344,-2.7475114,-0.56995663,-1.3530383,-3.3179138,-5.018639,-3.1697702,-1.3059973,-3.815777,-3.8519822,-1.867118,-0.29716008,-0.76694028,1.6635852,-0.24104289,-1.7892523,-1.1717358,2.980835,1.1940354,1.7136542,0.2492978,2.806608,1.7863677,4.5644212,3.7757972,3.2919326,-1.0008373
2.006189,2.218217,-1.4375451,1.2658291,0.16169338,-0.52175811,-2.2792691,-0.95602241,-2.2497124,-2.4502217,-3.0069148,-3.0340605,-1.2323774,-3.1946029,-2.8825461,-1.0204279,0.40481874,0.31516581,2.3199873,-0.2945691,-1.8315454,-1.0384904,3.3121719,1.7263865,2.2547508,-0.28695685,2.3867165,1.5453562,3.7936318,3.084747,2.3430822,-1.4217248
1.4280097,1.8659358,-2.1406186,1.108191,0.67046713,-1.0696354,-2.4390145,-1.2491113,-2.2921988,-2.1771375,-2.9021687,-3.700179,-1.1370527,-4.3954932,-5.1681914,-2.9953992,-0.62365478,-0.058877558,3.4236685,-0.017240988,-0.2622316,-0.077663802,4.291,2.5797078,3.142527,1.0946726,2.9009028,1.3417243,3.3528353,2.5854983,2.9345191,-0.01378665
0.55704415,1.528581,-1.7199595,0.88035508,1.0721379,-0.74774657,-2.9117975,-0.9258122,-2.0340716,-2.423804,-3.0364482,-3.1677999,-0.77185605,-3.7921436,-4.1636732,-2.8485764,0.04183373,0.0017807434,3.912141,-0.56377128,-0.45572717,0.10360018,3.6431015,0.69212484,1.5073203,2.1324913,3.2289222,0.22217393,2.8727414,2.1824829,3.5501853,1.4341707
-0.44267217,0.32363482,-4.5143252,-0.21820999,0.48873335,-1.5075992,-3.8758807,-1.2481689,-2.3437072,-2.0033247,-1.7963535,-2.0486592,-0.05046217,-1.9972955,-2.0793718,-1.398859,1.3515305,1.3574581,4.5872996,-0.93631791,0.30510789,0.74916767,3.6209012,-0.81763028,0.66863096,2.0193797,3.6541867,-0.63092479,2.5626154,1.5232246,2.8844432,1.8134501
-0.15100649,-0.059393872,-6.1366959,-0.96193139,-0.92266512,-2.4652099,-3.7577789,-1.9487592,-2.8687194,-1.2356542,-0.28972329,-1.1823467,0.15860405,-0.7035368,-0.80295116,-0.24209466,1.781178,2.2360244,4.2234465,-0.74101509,0.7402604,0.79673063,3.7627822,-0.20244043,1.1928819,0.97651717,3.0671459,-0.27653146,2.339149,1.4029772,1.8013985,0.46936123
